"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Unit","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
885581,"Unknown","Unknown","Desulfosporosinus acidiphilus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Desulfosporosinus",79206,"genus"
870,"Unknown","Unknown","Dichelobacter nodosus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Dichelobacter",869,"genus"
39486,"Unknown","Unknown","Dorea formicigenerans","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Dorea",189330,"genus"
156974,"Unknown","Unknown","Dysgonomonas gadei","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Dysgonomonas",156973,"genus"
84112,"Unknown","Unknown","Eggerthella lenta","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Eggerthella",84111,"genus"
160453,"Unknown","Unknown","Enterococcus gilvus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Enterococcus",1350,"genus"
155618,"Unknown","Unknown","Enterococcus haemoperoxidus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Enterococcus",1350,"genus"
1354,"Unknown","Unknown","Enterococcus hirae","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Enterococcus",1350,"genus"
71451,"Unknown","Unknown","Enterococcus malodoratus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Enterococcus",1350,"genus"
41997,"Unknown","Unknown","Enterococcus saccharolyticus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Enterococcus",1350,"genus"
1356,"Unknown","Unknown","Enterococcus sulfureus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Enterococcus",1350,"genus"
112904,"Unknown","Unknown","Enterococcus villorum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Enterococcus",1350,"genus"
552,"Unknown","Unknown","Erwinia amylovora","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Erwinia",551,"genus"
208962,"Unknown","Unknown","Escherichia albertii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Escherichia",561,"genus"
562,"Unknown","Unknown","Escherichia coli","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Escherichia",561,"genus"
564,"Unknown","Unknown","Escherichia fergusonii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Escherichia",561,"genus"
565,"Unknown","Unknown","Escherichia hermannii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Atlantibacter",1903434,"genus"
1735,"Unknown","Unknown","Eubacterium biforme","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Holdemanella",1573535,"genus"
29322,"Unknown","Unknown","Eubacterium cellulosolvens","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Eubacterium",1730,"genus"
31971,"Unknown","Unknown","Eubacterium dolichum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Amedibacillus",2749846,"genus"
39485,"Unknown","Unknown","Eubacterium eligens","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lachnospira",28050,"genus"
39488,"Unknown","Unknown","Eubacterium hallii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Anaerobutyricum",2569097,"genus"
1736,"Unknown","Unknown","Eubacterium limosum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Eubacterium",1730,"genus"
97253,"Unknown","Unknown","Eubacterium plexicaudatum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Eubacterium",1730,"genus"
39491,"Unknown","Unknown","Eubacterium rectale","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lachnospiraceae",186803,"family"
51123,"Unknown","Unknown","Eubacterium saphenum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Eubacteriales Family XIII. Incertae Sedis",543314,"family"
39492,"Unknown","Unknown","Eubacterium siraeum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Oscillospiraceae",216572,"family"
132920,"Unknown","Unknown","Exiguobacterium antarcticum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Exiguobacterium",33986,"genus"
853,"Unknown","Unknown","Faecalibacterium prausnitzii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Faecalibacterium",216851,"genus"
833,"Unknown","Unknown","Fibrobacter succinogenes","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Fibrobacter",832,"genus"
143361,"Unknown","Unknown","Filifactor alocis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Filifactor",44259,"genus"
28110,"Unknown","Unknown","Francisella philomiragia","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Francisella",262,"genus"
861,"Unknown","Unknown","Fusobacterium ulcerans","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Fusobacterium",848,"genus"
856,"Unknown","Unknown","Fusobacterium varium","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Fusobacterium",848,"genus"
2702,"Unknown","Unknown","Gardnerella vaginalis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Gardnerella",2701,"genus"
489138,"Unknown","Unknown","Halarchaeum acidiphilum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Halarchaeum",744724,"genus"
2242,"Unknown","Unknown","Halobacterium salinarum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Halobacterium",2239,"genus"
332168,"Unknown","Unknown","Halococcus hamelinensis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Halococcus",2249,"genus"
2250,"Unknown","Unknown","Halococcus morrhuae","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Halococcus",2249,"genus"
335952,"Unknown","Unknown","Halococcus thailandensis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Halococcus",2249,"genus"
114529,"Unknown","Unknown","Haloferax alexandrinus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Haloferax",2251,"genus"
453962,"Unknown","Unknown","Halomonas lutea","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Halomonas",2745,"genus"
387343,"Unknown","Unknown","Halopiger xanaduensis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Halopiger",387342,"genus"
416585,"Unknown","Unknown","Halorubrum californiense","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Halorubrum",56688,"genus"
478441,"Unknown","Unknown","Halorubrum kocurii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Halorubrum",56688,"genus"
504937,"Unknown","Unknown","Haloterrigena salina","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Haloterrigena",121871,"genus"
62320,"Unknown","Unknown","Haloterrigena turkmenica","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Haloterrigena",121871,"genus"
332953,"Unknown","Unknown","Halovivax asiaticus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Halovivax",332951,"genus"
387341,"Unknown","Unknown","Halovivax ruber","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Halovivax",332951,"genus"
40091,"Unknown","Unknown","Helcococcus kunzii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Helcococcus",31983,"genus"
212,"Unknown","Unknown","Helicobacter acinonychis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Helicobacter",209,"genus"
217,"Unknown","Unknown","Helicobacter mustelae","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Helicobacter",209,"genus"
35818,"Unknown","Unknown","Helicobacter pullorum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Helicobacter",209,"genus"
210,"Unknown","Unknown","Helicobacter pylori","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Helicobacter",209,"genus"
104628,"Unknown","Unknown","Helicobacter suis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Helicobacter",209,"genus"
61171,"Unknown","Unknown","Holdemania filiformis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Holdemania",61170,"genus"
53358,"Unknown","Unknown","Intrasporangium calvum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Intrasporangium",53357,"genus"
43995,"Unknown","Unknown","Johnsonella ignava","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Johnsonella",43994,"genus"
43674,"Unknown","Unknown","Jonesia denitrificans","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Jonesia",43673,"genus"
428712,"Unknown","Unknown","Jonquetella anthropi","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Jonquetella",428711,"genus"
571,"Unknown","Unknown","Klebsiella oxytoca","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Klebsiella",570,"genus"
573,"Unknown","Unknown","Klebsiella pneumoniae","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Klebsiella",570,"genus"
140626,"Unknown","Unknown","Lachnobacterium bovis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lachnobacterium",140625,"genus"
936594,"Unknown","Unknown","Lachnospiraceae bacterium ICM7","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lachnoanaerobaculum",1164882,"genus"
712976,"Unknown","Unknown","Lachnospiraceae bacterium oral taxon 082","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lachnospiraceae",186803,"family"
712991,"Unknown","Unknown","Lachnospiraceae oral taxon 107","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lachnospiraceae",186803,"family"
1581,"Unknown","Unknown","Lactobacillus buchneri","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lentilactobacillus",2767893,"genus"
1582,"Unknown","Unknown","Lactobacillus casei","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lacticaseibacillus",2759736,"genus"
1610,"Unknown","Unknown","Lactobacillus coryniformis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Loigolactobacillus",2767889,"genus"
47770,"Unknown","Unknown","Lactobacillus crispatus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lactobacillus",1578,"genus"
28038,"Unknown","Unknown","Lactobacillus curvatus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Latilactobacillus",2767885,"genus"
1584,"Unknown","Unknown","Lactobacillus delbrueckii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lactobacillus",1578,"genus"
137357,"Unknown","Unknown","Lactobacillus equi","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Ligilactobacillus",2767887,"genus"
1612,"Unknown","Unknown","Lactobacillus farciminis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Companilactobacillus",2767879,"genus"
1613,"Unknown","Unknown","Lactobacillus fermentum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Limosilactobacillus",2742598,"genus"
1203069,"Unknown","Unknown","Lactobacillus gigeriorum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lactobacillus",1578,"genus"
147802,"Unknown","Unknown","Lactobacillus iners","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lactobacillus",1578,"genus"
109790,"Unknown","Unknown","Lactobacillus jensenii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lactobacillus",1578,"genus"
33959,"Unknown","Unknown","Lactobacillus johnsonii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lactobacillus",1578,"genus"
97478,"Unknown","Unknown","Lactobacillus mucosae","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Limosilactobacillus",2742598,"genus"
1632,"Unknown","Unknown","Lactobacillus oris","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Limosilactobacillus",2742598,"genus"
1363,"Unknown","Unknown","Lactococcus garvieae","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lactococcus",1357,"genus"
29546,"Unknown","Unknown","Lawsonia intracellularis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Lawsonia",41707,"genus"
172,"Unknown","Unknown","Leptospira biflexa","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Leptospira",171,"genus"
157692,"Unknown","Unknown","Leptotrichia goodfellowii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Pseudoleptotrichia",2755140,"genus"
1641,"Unknown","Unknown","Listeria grayi","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Listeria",1637,"genus"
1642,"Unknown","Unknown","Listeria innocua","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Listeria",1637,"genus"
1638,"Unknown","Unknown","Listeria ivanovii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Listeria",1637,"genus"
1640,"Unknown","Unknown","Listeria seeligeri","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Listeria",1637,"genus"
1643,"Unknown","Unknown","Listeria welshimeri","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Listeria",1637,"genus"
209639,"Unknown","Unknown","Marinobacter lipolyticus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Marinobacter",2742,"genus"
168384,"Unknown","Unknown","Marvinbryantia formatexigens","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Marvinbryantia",248744,"genus"
158847,"Unknown","Unknown","Megamonas hypermegale","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Megamonas",158846,"genus"
491921,"Unknown","Unknown","Megamonas rupellensis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Megamonas",158846,"genus"
907,"Unknown","Unknown","Megasphaera elsdenii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Megasphaera",906,"genus"
187326,"Unknown","Unknown","Megasphaera micronuciformis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Megasphaera",906,"genus"
1184387,"Unknown","Unknown","Mesotoga prima","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Mesotoga",1184396,"genus"
356828,"Unknown","Unknown","Metascardovia criceti","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Alloscardovia",419014,"genus"
570267,"Unknown","Unknown","Methanocella paludicola","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Methanocella",570266,"genus"
83984,"Unknown","Unknown","Methanocorpusculum labreanum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Methanocorpusculum",2192,"genus"
1080712,"Unknown","Unknown","Methanomassiliicoccus luminyensis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Methanomassiliicoccus",1080709,"genus"
54120,"Unknown","Unknown","Methanoplanus petrolearius","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Methanolacinia",230355,"genus"
199592,"Unknown","Unknown","Microbacterium paraoxydans","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Microbacterium",33882,"genus"
1270,"Unknown","Unknown","Micrococcus luteus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Micrococcus",1269,"genus"
29405,"Unknown","Unknown","Microlunatus phosphovorus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Microlunatus",29404,"genus"
52226,"Unknown","Unknown","Mitsuokella multacida","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Mitsuokella",52225,"genus"
480,"Unknown","Unknown","Moraxella catarrhalis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Moraxella",475,"genus"
2115,"Unknown","Unknown","Mycoplasma fermentans","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Mycoplasmopsis",2767358,"genus"
2096,"Unknown","Unknown","Mycoplasma gallisepticum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Mycoplasma",2093,"genus"
2098,"Unknown","Unknown","Mycoplasma hominis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Metamycoplasma",2895509,"genus"
2121,"Unknown","Unknown","Mycoplasma orale","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Metamycoplasma",2895509,"genus"
222984,"Unknown","Unknown","Natrinema altunense","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Natrinema",88723,"genus"
267212,"Unknown","Unknown","Neisseria bacilliformis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Neisseria",482,"genus"
483,"Unknown","Unknown","Neisseria cinerea","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Neisseria",482,"genus"
487,"Unknown","Unknown","Neisseria meningitidis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Neisseria",482,"genus"
590849,"Unknown","Unknown","Nitritalea halalkaliphila","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Nitritalea",1187887,"genus"
37326,"Unknown","Unknown","Nocardia brasiliensis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Nocardia",1817,"genus"
37329,"Unknown","Unknown","Nocardia farcinica","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Nocardia",1817,"genus"
141693,"Unknown","Unknown","Nocardiopsis kunsanensis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Nocardiopsis",2013,"genus"
746691,"Unknown","Unknown","Oceanobacillus kimchii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Oceanobacillus",182709,"genus"
626933,"Unknown","Unknown","Odoribacter laneus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Odoribacter",283168,"genus"
28118,"Unknown","Unknown","Odoribacter splanchnicus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Odoribacter",283168,"genus"
90245,"Unknown","Unknown","Oligella urethralis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Oligella",90243,"genus"
138595,"Unknown","Unknown","Olsenella profusa","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Olsenella",133925,"genus"
133926,"Unknown","Unknown","Olsenella uli","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Olsenella",133925,"genus"
237576,"Unknown","Unknown","Oribacterium sinus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Oribacterium",265975,"genus"
28251,"Unknown","Unknown","Ornithobacterium rhinotracheale","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Ornithobacterium",28250,"genus"
847,"Unknown","Unknown","Oxalobacter formigenes","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Oxalobacter",846,"genus"
343517,"Unknown","Unknown","Paenibacillus barengoltzii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Paenibacillus",44249,"genus"
59840,"Unknown","Unknown","Paenibacillus curdlanolyticus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Paenibacillus",44249,"genus"
823,"Unknown","Unknown","Parabacteroides distasonis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Parabacteroides",375288,"genus"
328812,"Unknown","Unknown","Parabacteroides goldsteinii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Parabacteroides",375288,"genus"
46503,"Unknown","Unknown","Parabacteroides merdae","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Parabacteroides",375288,"genus"
454154,"Unknown","Unknown","Paraprevotella clara","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Paraprevotella",577309,"genus"
454155,"Unknown","Unknown","Paraprevotella xylaniphila","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Paraprevotella",577309,"genus"
78258,"Unknown","Unknown","Parascardovia denticolens","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Parascardovia",196082,"genus"
33033,"Unknown","Unknown","Parvimonas micra","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Parvimonas",543311,"genus"
588672,"Unknown","Unknown","Patulibacter americanus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Patulibacter",361607,"genus"
507750,"Unknown","Unknown","Peptoniphilus duerdenii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Peptoniphilus",162289,"genus"
54005,"Unknown","Unknown","Peptoniphilus harei","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Peptoniphilus",162289,"genus"
33031,"Unknown","Unknown","Peptoniphilus lacrimalis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Peptoniphilus",162289,"genus"
1175452,"Unknown","Unknown","Peptoniphilus rhinitidis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Peptoniphilus",162289,"genus"
626940,"Unknown","Unknown","Phascolarctobacterium succinatutens","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Phascolarctobacterium",33024,"genus"
284016,"Unknown","Unknown","Phenylobacterium zucineum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Phenylobacterium",20,"genus"
991904,"Unknown","Unknown","Polymorphum gilvum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Polymorphum",991903,"genus"
28124,"Unknown","Unknown","Porphyromonas endodontalis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Porphyromonas",836,"genus"
837,"Unknown","Unknown","Porphyromonas gingivalis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Porphyromonas",836,"genus"
111105,"Unknown","Unknown","Porphyromonas gulae","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Porphyromonas",836,"genus"
28114,"Unknown","Unknown","Porphyromonas levii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Porphyromonas",836,"genus"
28115,"Unknown","Unknown","Porphyromonas macacae","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Porphyromonas",836,"genus"
281920,"Unknown","Unknown","Porphyromonas uenonis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Porphyromonas",836,"genus"
419005,"Unknown","Unknown","Prevotella amnii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Prevotella",838,"genus"
28125,"Unknown","Unknown","Prevotella bivia","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Prevotella",838,"genus"
52227,"Unknown","Unknown","Prevotella dentalis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Prevotella",838,"genus"
470565,"Unknown","Unknown","Prevotella histicola","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Prevotella",838,"genus"
28131,"Unknown","Unknown","Prevotella intermedia","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Prevotella",838,"genus"
28132,"Unknown","Unknown","Prevotella melaninogenica","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Prevotella",838,"genus"
189723,"Unknown","Unknown","Prevotella micans","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Prevotella",838,"genus"
28136,"Unknown","Unknown","Prevotella oulorum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Prevotella",838,"genus"
363265,"Unknown","Unknown","Prevotella stercorea","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Prevotella",838,"genus"
386414,"Unknown","Unknown","Prevotella timonensis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Prevotella",838,"genus"
28137,"Unknown","Unknown","Prevotella veroralis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Prevotella",838,"genus"
1747,"Unknown","Unknown","Propionibacterium acnes","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Cutibacterium",1912216,"genus"
33011,"Unknown","Unknown","Propionibacterium granulosum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Cutibacterium",1912216,"genus"
1050843,"Unknown","Unknown","Propionibacterium humerusii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius",NA,NA,NA,NA
1750,"Unknown","Unknown","Propionibacterium propionicum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Arachnia",2801844,"genus"
33012,"Unknown","Unknown","Propionimicrobium lymphophilum","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Propionimicrobium",203133,"genus"
584,"Unknown","Unknown","Proteus mirabilis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Proteus",583,"genus"
102862,"Unknown","Unknown","Proteus penneri","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Proteus",583,"genus"
126385,"Unknown","Unknown","Providencia alcalifaciens","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Providencia",586,"genus"
587,"Unknown","Unknown","Providencia rettgeri","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Providencia",586,"genus"
203192,"Unknown","Unknown","Pseudomonas chloritidismutans","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Pseudomonas",286,"genus"
540500,"Unknown","Unknown","Psychrobacter lutiphocae","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Psychrobacter",497,"genus"
34038,"Unknown","Unknown","Rahnella aquatilis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Rahnella",34037,"genus"
54291,"Unknown","Unknown","Raoultella ornithinolytica","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Raoultella",160674,"genus"
1830,"Unknown","Unknown","Rhodococcus ruber","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Rhodococcus",1827,"genus"
47589,"Unknown","Unknown","Rickettsia peacockii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Rickettsia",780,"genus"
782,"Unknown","Unknown","Rickettsia prowazekii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Rickettsia",780,"genus"
783,"Unknown","Unknown","Rickettsia rickettsii","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Rickettsia",780,"genus"
34085,"Unknown","Unknown","Riemerella anatipestifer","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Riemerella",34084,"genus"
103810,"Unknown","Unknown","Riemerella columbina","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Riemerella",34084,"genus"
301301,"Unknown","Unknown","Roseburia hominis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Roseburia",841,"genus"
166486,"Unknown","Unknown","Roseburia intestinalis","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Roseburia",841,"genus"
360807,"Unknown","Unknown","Roseburia inulinivorans","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Roseburia",841,"genus"
2047,"Unknown","Unknown","Rothia dentocariosa","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Rothia",32207,"genus"
1264,"Unknown","Unknown","Ruminococcus albus","growth temperature",37,"The Microbe Directory","exp","unknown","low","Celcius","species","Ruminococcus",1263,"genus"
